Tiempo,Neutral,Felicidad,Tristeza,Enojo,Sorpresa,Miedo,Asco,Desprecio,Valencia,Activación,Frec Cardíaca,Sujeto
00:02:05.080000,0.7487639,0.00758369,0.02634824,0.009907345,0.00292332,0.02810843,0.01719426,0.009294642,-0.02052474,0.3189405,50.0,Sujeto1
00:02:05.120000,0.7603602,0.006727278,0.02337279,0.008788527,0.003412985,0.02493419,0.01525254,0.008245016,-0.01820691,0.3174956,50.0,Sujeto1
00:02:05.160000,0.7681387,0.005967579,0.02073334,0.007796055,0.005637373,0.02211842,0.0135301,0.007313921,-0.01615084,0.3160799,50.0,Sujeto1
00:02:05.200000,0.7744544,0.005293671,0.01839196,0.006915661,0.008675162,0.01962063,0.01200217,0.006487974,-0.01432696,0.3146928,50.0,Sujeto1
00:02:05.240000,0.7780373,0.004695867,0.01631499,0.006134688,0.01405799,0.01740491,0.01068801,0.005755299,-0.01270904,0.3133338,50.0,Sujeto1
00:02:05.280000,0.7798609,0.004165571,0.01447257,0.005441909,0.01981628,0.0154394,0.009651404,0.005105364,-0.01127383,0.3120022,50.0,Sujeto1
00:02:05.320000,0.781006,0.003695161,0.01283821,0.004827364,0.02528044,0.01369586,0.008727062,0.004528824,-0.0100007,0.3106976,50.0,Sujeto1
00:02:05.360000,0.7857254,0.003277873,0.01138841,0.004282218,0.02708464,0.01214921,0.007833984,0.01197072,-0.008871339,0.3094194,50.0,Sujeto1
00:02:05.400000,0.7926951,0.002907709,0.01010234,0.003798635,0.02785829,0.01077722,0.006997974,0.02694559,-0.007869516,0.3081671,50.0,Sujeto1
00:02:05.440000,0.7997586,0.002579347,0.008961502,0.003369663,0.03062203,0.009560172,0.006207705,0.02664638,-0.006980826,0.30694,50.0,Sujeto1
00:02:05.480000,0.807905,0.002288066,0.007949497,0.002989133,0.03359052,0.00848056,0.005506681,0.04593303,-0.006192494,0.3057378,50.0,Sujeto1
00:02:05.520000,0.8150086,0.002029679,0.007051775,0.002651576,0.03727867,0.007522866,0.004884821,0.05633968,-0.005493187,0.3045599,50.0,Sujeto1
00:02:05.560000,0.8211799,0.001800471,0.006255431,0.002352138,0.0422505,0.006673323,0.004333187,0.07826019,-0.004872852,0.3034059,50.0,Sujeto1
00:02:05.600000,0.8273277,0.001597147,0.005549017,0.002086516,0.04700719,0.005919717,0.003843849,0.1075376,-0.00432257,0.3022751,50.0,Sujeto1
00:02:05.640000,0.8329666,0.001416784,0.004922376,0.001850889,0.05179332,0.005251214,0.00340977,0.1191509,-0.00383443,0.3011672,50.0,Sujeto1
00:02:05.680000,0.8376787,0.001256789,0.004366502,0.001641872,0.05712066,0.004658204,0.003024711,0.126072,-0.003401415,0.3000818,50.0,Sujeto1
00:02:05.720000,0.8409553,0.001114862,0.003873401,0.001456458,0.06385203,0.004132162,0.002683136,0.1273667,-0.003017299,0.2990183,50.0,Sujeto1
00:02:05.760000,0.8436968,0.000988963,0.003435985,0.001291983,0.07086321,0.003665525,0.002380134,0.1308849,-0.002676561,0.2979763,50.0,Sujeto1
00:02:05.800000,0.8484228,0.000877281,0.003047965,0.001146082,0.07385042,0.003251584,0.00211135,0.1596843,-0.002374302,0.2969554,50.0,Sujeto1
00:02:05.840000,0.8539182,0.000778212,0.002703764,0.001016657,0.0749265,0.002884388,0.001872919,0.1820233,-0.002106177,0.2959551,50.0,Sujeto1
00:02:05.880000,0.8601342,0.00069033,0.002398433,0.000901848,0.07428341,0.00255866,0.001661414,0.2159736,-0.00186833,0.2949751,50.0,Sujeto1
00:02:05.920000,0.8663758,0.000612372,0.002127582,0.000800004,0.07311153,0.002269715,0.001473794,0.2271607,-0.001657343,0.2940148,50.0,Sujeto1
00:02:05.960000,0.8718166,0.000543218,0.001887318,0.000709661,0.0726594,0.0020134,0.001307361,0.2184908,-0.001470182,0.293074,50.0,Sujeto1
00:02:06,0.8771418,0.000481873,0.001674187,0.00062952,0.07160936,0.001786031,0.001159723,0.2082921,-0.001304157,0.2921523,50.0,Sujeto1
00:02:06.040000,0.8823115,0.000427456,0.001485124,0.00055843,0.07029147,0.001584337,0.001028758,0.2116571,-0.001156881,0.2912492,50.0,Sujeto1
00:02:06.080000,0.8873487,0.000379184,0.001317412,0.000495367,0.06874425,0.001405421,0.000912582,0.2097222,-0.001026237,0.2903643,50.0,Sujeto1
00:02:06.120000,0.8914794,0.000336364,0.001168639,0.000439426,0.06820913,0.00124671,0.000809526,0.2033585,-0.000910346,0.2894973,50.0,Sujeto1
00:02:06.160000,0.8941224,0.000298379,0.001036667,0.000389803,0.06986123,0.001105921,0.000718107,0.1966643,-0.000807542,0.2886479,50.0,Sujeto1
00:02:06.200000,0.8945132,0.000264684,0.000919598,0.000345783,0.07427722,0.000981031,0.000637013,0.181672,-0.000716348,0.2878157,50.0,Sujeto1
00:02:06.240000,0.8923551,0.000234793,0.000815749,0.000306734,0.0815383,0.000870245,0.000565076,0.1702638,-0.000635452,0.2870002,50.0,Sujeto1
00:02:06.280000,0.88977,0.000208279,0.000723628,0.000272095,0.0894954,0.00077197,0.000501263,0.1640577,-0.000563692,0.2862013,50.0,Sujeto1
00:02:06.320000,0.8860217,0.000184758,0.00064191,0.000241368,0.09885039,0.000684793,0.000444657,0.1597595,-0.000500035,0.2854186,50.0,Sujeto1
00:02:06.360000,0.882636,0.000163894,0.000569421,0.000214111,0.1089953,0.000607461,0.000394442,0.1517936,-0.000443567,0.2846516,50.0,Sujeto1
00:02:06.400000,0.8796184,0.000145385,0.000505117,0.000189932,0.1191356,0.000538861,0.000349899,0.1501138,-0.000393476,0.2839002,50.0,Sujeto1
00:02:06.440000,0.8760522,0.000128967,0.000448075,0.000168483,0.129738,0.000478009,0.000310385,0.1430478,-0.000349041,0.283164,50.0,Sujeto1
00:02:06.480000,0.8727243,0.000114403,0.000397475,0.000149457,0.1395418,0.000424028,0.000275334,0.1360899,-0.000309625,0.2824427,50.0,Sujeto1
00:02:06.520000,0.8715687,0.000101484,0.000352589,0.000132579,0.1452141,0.000376143,0.000244241,0.167716,-0.000274659,0.281736,50.0,Sujeto1
00:02:06.560000,0.872678,9.0024e-05,0.000312772,0.000117607,0.1461884,0.000333666,0.000216659,0.2017531,-0.000243643,0.2810435,50.0,Sujeto1
00:02:06.600000,0.8748012,7.9857e-05,0.000277451,0.000104326,0.1441837,0.000295986,0.000192192,0.2219923,-0.000216128,0.280365,50.0,Sujeto1
00:02:06.640000,0.8781577,7.0839e-05,0.000246119,9.2544e-05,0.1387474,0.000262561,0.000170488,0.2217985,-0.000191721,0.2797003,50.0,Sujeto1
00:02:06.680000,0.8802639,6.2839e-05,0.000218325,8.2094e-05,0.1327492,0.000926415,0.000151236,0.1967512,-0.000863575,0.2790491,50.0,Sujeto1
00:02:06.720000,0.8843937,5.5743e-05,0.00019367,7.2823e-05,0.1231405,0.001656067,0.000134157,0.1745324,-0.001600323,0.278411,50.0,Sujeto1
00:02:06.760000,0.8866258,4.9448e-05,0.000171799,6.4599e-05,0.1147015,0.001897449,0.000119007,0.1548228,-0.001848001,0.2777858,50.0,Sujeto1
00:02:08.320000,0.8924995,4.62e-07,1.605e-06,6.03e-07,0.001071427,1.7724e-05,1.112e-06,0.0014462,-1.7262e-05,0.2777858,50.0,Sujeto1
00:02:08.360000,0.8910592,4.1e-07,0.008928987,5.35e-07,0.000950432,0.000525281,0.000496345,0.01384485,-0.008928577,0.3245341,50.0,Sujeto1
00:02:08.400000,0.8889502,3.63e-07,0.01939642,4.75e-07,0.000843102,0.000817526,0.001140068,0.01228138,-0.01939606,0.3590276,50.0,Sujeto1
00:02:08.440000,0.8845612,3.22e-07,0.03407021,4.21e-07,0.000747892,0.000725204,0.001283148,0.01089446,-0.03406988,0.3793103,50.0,Sujeto1
00:02:08.480000,0.8769332,2.86e-07,0.05530427,3.74e-07,0.000663434,0.000643308,0.001138245,0.009664171,-0.05530399,0.3904226,50.0,Sujeto1
00:02:08.520000,0.8709045,2.54e-07,0.07352574,3.31e-07,0.000588514,0.000570661,0.001009705,0.008572814,-0.07352549,0.3947827,50.0,Sujeto1
00:02:08.560000,0.8671494,0.001166572,0.08739188,2.94e-07,0.000522054,0.000506217,0.000895681,0.007604702,-0.0862253,0.3947827,50.0,Sujeto1
00:02:08.600000,0.864832,0.003448114,0.09797154,2.61e-07,0.000463099,0.000449051,0.000794533,0.006745917,-0.09452342,0.3940136,50.0,Sujeto1
00:02:08.639000,0.8642046,0.006627553,0.1054345,2.31e-07,0.000410802,0.000398341,0.000813789,0.005984115,-0.09880695,0.3929993,50.0,Sujeto1
00:02:08.680000,0.8663774,0.01146396,0.1068285,2.05e-07,0.000364411,0.000353357,0.000934785,0.005308338,-0.09536453,0.3915259,50.0,Sujeto1
00:02:08.720000,0.8692036,0.01794996,0.1057713,1.82e-07,0.000323259,0.000313453,0.000988454,0.004708878,-0.08782136,0.3900576,50.0,Sujeto1
00:02:08.760000,0.8724437,0.02491987,0.09982485,1.61e-07,0.000286754,0.000278055,0.001118599,0.004177113,-0.07490497,0.3881638,50.0,Sujeto1
00:02:08.800000,0.8737369,0.03286141,0.0919122,1.43e-07,0.000254371,0.000246655,0.001162981,0.003705399,-0.05905078,0.3859832,50.0,Sujeto1
00:02:08.840000,0.873562,0.04157956,0.08153272,1.27e-07,0.000225646,0.000218801,0.001183209,0.003286955,-0.03995316,0.3836248,50.0,Sujeto1
00:02:08.880000,0.8726751,0.05020445,0.07232539,1.13e-07,0.000200164,0.000194092,0.001049592,0.002915766,-0.02212093,0.3811027,50.0,Sujeto1
00:02:08.919000,0.8708113,0.05895568,0.06415784,1e-07,0.000885956,0.000172174,0.000931064,0.002586494,-0.005202152,0.3784307,50.0,Sujeto1
00:02:08.960000,0.8685977,0.06778235,0.05691259,8.9e-08,0.00426509,0.00015273,0.00082592,0.002294406,0.01086976,0.3757825,50.0,Sujeto1
00:02:09,0.8663353,0.07585903,0.05048556,7.9e-08,0.009035318,0.000135483,0.000732651,0.002035303,0.02537347,0.373188,50.0,Sujeto1
00:02:09.040000,0.8644043,0.08316088,0.04478432,7e-08,0.01291701,0.000120183,0.000649914,0.00180546,0.03837657,0.3706458,50.0,Sujeto1
00:02:09.080000,0.8628352,0.09005575,0.03972691,6.2e-08,0.0159313,0.000106611,0.00057652,0.006366928,0.05032884,0.3683166,50.0,Sujeto1
00:02:09.120000,0.8604835,0.09632614,0.03524062,5.5e-08,0.0239768,9.4571e-05,0.000511415,0.005647923,0.06108552,0.365873,50.0,Sujeto1
00:02:09.160000,0.8588852,0.101753,0.03126097,4.9e-08,0.02830684,8.3892e-05,0.000453662,0.01036975,0.07049206,0.3634788,50.0,Sujeto1
00:02:09.200000,0.8575363,0.1071998,0.02773072,4.3e-08,0.03031109,7.4418e-05,0.000402431,0.01306974,0.07946905,0.3611617,50.0,Sujeto1
00:02:09.240000,0.8565425,0.1121343,0.02459914,3.8e-08,0.03287236,6.6014e-05,0.000356985,0.02996767,0.08753514,0.3591316,50.0,Sujeto1
00:02:09.280000,0.8562838,0.1157593,0.02182121,3.4e-08,0.03502643,5.8559e-05,0.000316671,0.05740381,0.0939381,0.3573711,50.0,Sujeto1
00:02:09.320000,0.8559156,0.1186143,0.01935698,3e-08,0.03946069,5.1946e-05,0.00028091,0.0672212,0.09925736,0.3554322,50.0,Sujeto1
00:02:09.360000,0.855743,0.1211508,0.01717103,2.7e-08,0.04370587,4.608e-05,0.000249187,0.09849444,0.1039797,0.3537606,50.0,Sujeto1
00:02:09.400000,0.8560187,0.1230567,0.01523194,2.4e-08,0.04757314,4.0876e-05,0.000221047,0.1322077,0.1078248,0.3523398,50.0,Sujeto1
00:02:09.440000,0.8566761,0.1246201,0.01351182,2.1e-08,0.05056919,3.626e-05,0.000196085,0.1673849,0.1111083,0.351154,50.0,Sujeto1
00:02:09.480000,0.8575377,0.1258463,0.01198596,1.9e-08,0.05368196,3.2165e-05,0.000173941,0.1920275,0.1138603,0.3497567,50.0,Sujeto1
00:02:09.520000,0.8591511,0.126089,0.01063241,1.7e-08,0.05514452,2.8533e-05,0.000154298,0.2299454,0.1154566,0.3481638,50.0,Sujeto1
00:02:09.560000,0.8607127,0.1258556,0.009431708,1.5e-08,0.05811964,2.5311e-05,0.000136874,0.2383892,0.1164239,0.3463899,50.0,Sujeto1
00:02:09.600000,0.8625888,0.1244312,0.008366602,1.3e-08,0.06368502,2.2453e-05,0.000121417,0.2364219,0.1160646,0.344449,50.0,Sujeto1
00:02:09.639000,0.8612112,0.1214139,0.00742178,1.2e-08,0.07371826,1.9917e-05,0.000107706,0.2190666,0.1139921,0.3427865,50.0,Sujeto1
00:02:09.680000,0.8605233,0.1174819,0.00658365,1e-08,0.08181801,1.7668e-05,9.5542e-05,0.2435,0.1108983,0.3409531,50.0,Sujeto1
00:02:09.720000,0.8600745,0.1128268,0.005840171,9e-09,0.08897057,1.5673e-05,8.4753e-05,0.2621832,0.1069866,0.3390629,50.0,Sujeto1
00:02:09.760000,0.8600404,0.1078371,0.005180651,8e-09,0.0952461,1.3903e-05,7.5182e-05,0.2790599,0.1026565,0.3372367,50.0,Sujeto1
00:02:09.800000,0.8599082,0.1027005,0.004595609,7e-09,0.1015456,1.2333e-05,6.6692e-05,0.2870365,0.09810493,0.3354217,50.0,Sujeto1
00:02:09.840000,0.8597999,0.09794617,0.004076636,6e-09,0.1076479,1.094e-05,5.916e-05,0.2982032,0.09386954,0.3338003,50.0,Sujeto1
00:02:09.880000,0.8602285,0.09357664,0.003616269,6e-09,0.1126142,9.705e-06,5.248e-05,0.3119125,0.08996037,0.3324983,50.0,Sujeto1
00:02:09.919000,0.8614531,0.08960669,0.003207891,5e-09,0.1156131,8.609e-06,4.6553e-05,0.3339044,0.0863988,0.3314427,50.0,Sujeto1
00:02:09.960000,0.8638024,0.08529319,0.002845629,4e-09,0.1166069,7.637e-06,7.6332e-05,0.3542079,0.08244756,0.3306178,50.0,Sujeto1
00:02:10,0.8669856,0.08066638,0.002524278,4e-09,0.1160212,6.774e-06,0.000319467,0.3735247,0.0781421,0.3295769,50.0,Sujeto1
00:02:10.040000,0.8714628,0.07576179,0.002239216,3e-09,0.1131024,6.009e-06,0.000679927,0.4005643,0.07352258,0.328767,50.0,Sujeto1
00:02:10.080000,0.8771514,0.07081492,0.001986345,3e-09,0.1079956,5.331e-06,0.001208172,0.4264079,0.06882858,0.3277417,50.0,Sujeto1
00:02:10.120000,0.8823847,0.06579942,0.001762031,3e-09,0.1033715,4.729e-06,0.001695865,0.4330687,0.06403739,0.3265167,50.0,Sujeto1
00:02:10.160000,0.8881611,0.06074873,0.001563048,2e-09,0.09757207,4.195e-06,0.002134561,0.4544255,0.05861417,0.3251067,50.0,Sujeto1
00:02:10.200000,0.8922616,0.05611486,0.001386536,2e-09,0.09372012,3.721e-06,0.002407028,0.4507835,0.05370783,0.3235371,50.0,Sujeto1
00:02:10.240000,0.8982489,0.05112147,0.001229957,2e-09,0.08657172,3.301e-06,0.002569962,0.4903264,0.04855151,0.3219992,50.0,Sujeto1
00:02:10.280000,0.9053891,0.045978,0.00109106,2e-09,0.07735718,2.928e-06,0.002757907,0.5260246,0.04322009,0.3204924,50.0,Sujeto1
00:02:10.320000,0.9113069,0.04078579,0.000967849,2e-09,0.06863502,2.597e-06,0.002857743,0.5371543,0.03792804,0.3190161,50.0,Sujeto1
00:02:10.360000,0.9169182,0.03617993,0.000858551,1e-09,0.06088419,2.304e-06,0.003039599,0.5642809,0.03314033,0.3175696,50.0,Sujeto1
00:02:10.400000,0.921016,0.0320942,0.000761597,1e-09,0.05400865,2.044e-06,0.003304279,0.5647296,0.02878992,0.3161524,50.0,Sujeto1
00:02:10.440000,0.9235963,0.02879168,0.000675591,1e-09,0.04790955,1.813e-06,0.003553679,0.5453236,0.025238,0.3147638,50.0,Sujeto1
00:02:10.480000,0.9251161,0.02554029,0.000599298,1e-09,0.04249922,1.608e-06,0.00389838,0.5232235,0.02164191,0.3134034,50.0,Sujeto1
00:02:10.520000,0.9213025,0.02265607,0.00053162,1e-09,0.04356311,1.427e-06,0.004309019,0.4641369,0.01834705,0.3120705,50.0,Sujeto1
00:02:10.560000,0.9122333,0.02009756,0.000471585,1e-09,0.05029016,1.266e-06,0.005990102,0.4203626,0.01410746,0.3107645,50.0,Sujeto1
00:02:10.600000,0.9020873,0.01782798,0.00041833,1e-09,0.05615085,1.123e-06,0.01022826,0.423571,0.007599724,0.3094849,50.0,Sujeto1
00:02:10.639000,0.896151,0.0158147,0.000371089,1e-09,0.05777482,9.96e-07,0.01312625,0.4512796,0.002688454,0.3082312,50.0,Sujeto1
00:02:10.680000,0.892951,0.01402878,0.000329183,1e-09,0.05627909,8.83e-07,0.01491723,0.474474,-0.000888451,0.3070029,50.0,Sujeto1
00:02:10.720000,0.8891812,0.01244453,0.000292009,0.00047888,0.05444001,7.84e-07,0.01550274,0.4813403,-0.003058204,0.3057994,50.0,Sujeto1
00:02:10.760000,0.8838381,0.01103919,0.000259033,0.001902246,0.05238825,6.95e-07,0.01507778,0.4846525,-0.004038585,0.3046202,50.0,Sujeto1
00:02:10.800000,0.8788842,0.009792558,0.000229781,0.003845445,0.05027731,6.17e-07,0.01401572,0.4952194,-0.004223167,0.3034649,50.0,Sujeto1
00:02:10.840000,0.8746901,0.008686703,0.000203832,0.005959451,0.04835354,5.47e-07,0.01264628,0.4998196,-0.003959581,0.302333,50.0,Sujeto1
00:02:10.880000,0.8713741,0.007705729,0.000180813,0.009137908,0.04614948,4.85e-07,0.01121816,0.5065151,-0.003512433,0.301224,50.0,Sujeto1
00:02:10.919000,0.867963,0.006835538,0.000160395,0.011786,0.04395911,4.3e-07,0.00995132,0.5113493,-0.004950462,0.3001374,50.0,Sujeto1
00:02:10.960000,0.8654498,0.006063612,0.000142282,0.01424566,0.04180393,3.82e-07,0.008827533,0.5233219,-0.008182051,0.2990728,50.0,Sujeto1
00:02:11,0.8635346,0.005378859,0.000126214,0.01553555,0.04042425,3.39e-07,0.007830656,0.517004,-0.01015669,0.2980297,50.0,Sujeto1
00:02:11.040000,0.8598995,0.004771435,0.000111961,0.01585752,0.0379884,3e-07,0.006946355,0.5022154,-0.01108609,0.2970077,50.0,Sujeto1
00:02:11.080000,0.8548334,0.004232605,0.000630502,0.01609156,0.03410488,2.67e-07,0.006161916,0.4967771,-0.01185895,0.2960064,50.0,Sujeto1
00:02:11.120000,0.849297,0.003754625,0.002289021,0.01553016,0.03025348,2.36e-07,0.005466062,0.4903829,-0.01177553,0.2950253,50.0,Sujeto1
00:02:11.160000,0.8442807,0.003330622,0.003674731,0.01426989,0.02683701,2.1e-07,0.004848789,0.4764403,-0.01093927,0.294064,50.0,Sujeto1
00:02:11.200000,0.8412355,0.002954501,0.003992816,0.01288765,0.02380636,1.86e-07,0.004301224,0.4465736,-0.009933146,0.2931223,50.0,Sujeto1
00:02:11.240000,0.8396769,0.002620855,0.003541914,0.01149665,0.02111795,1.65e-07,0.003815495,0.4072422,-0.008875793,0.2921995,50.0,Sujeto1
00:02:11.280000,0.8387052,0.002324887,0.003141932,0.01019835,0.01873314,1.46e-07,0.003384618,0.3694046,-0.007873465,0.2912954,50.0,Sujeto1
00:02:11.320000,0.8378954,0.002062341,0.00278712,0.009046671,0.01661764,1.3e-07,0.003002399,0.3276884,-0.00698433,0.2904097,50.0,Sujeto1
00:02:11.360000,0.8369237,0.001829445,0.002472376,0.008025047,0.01474104,1.15e-07,0.002663344,0.2906832,-0.006195602,0.2895418,50.0,Sujeto1
00:02:11.400000,0.8355313,0.001622849,0.002193175,0.007118794,0.01307636,1.02e-07,0.002362577,0.2578568,-0.005495945,0.2886915,50.0,Sujeto1
00:02:11.440000,0.8335008,0.001439584,0.001945504,0.006314882,0.01159967,9.1e-08,0.002095776,0.2287375,-0.004875298,0.2878583,50.0,Sujeto1
00:02:11.480000,0.8304182,0.001277014,0.001725801,0.005601753,0.01028974,8e-08,0.001859104,0.2029066,-0.004324739,0.2870421,50.0,Sujeto1
00:02:11.520000,0.8233063,0.001132803,0.00153091,0.004969158,0.009127743,7.1e-08,0.001937329,0.1799928,-0.003836354,0.2862423,50.0,Sujeto1
00:02:11.560000,0.8143003,0.001004878,0.001866257,0.004408,0.008096963,6.3e-08,0.002362791,0.1596665,-0.003403122,0.2854587,50.0,Sujeto1
00:02:11.600000,0.8035422,0.000891399,0.001655504,0.003910213,0.007182588,5.6e-08,0.004842121,0.1416357,-0.003950722,0.2846909,50.0,Sujeto1
00:02:11.639000,0.7928378,0.000790735,0.001468551,0.003468641,0.006371473,5e-08,0.007736202,0.1256411,-0.006945467,0.2839387,50.0,Sujeto1
00:02:11.680000,0.7832471,0.000701439,0.00130271,0.003076933,0.005651953,4.4e-08,0.01001185,0.1467826,-0.009310414,0.2832017,50.0,Sujeto1
00:02:11.720000,0.7746782,0.000622227,0.001196615,0.002729461,0.005797152,3.9e-08,0.011307,0.1815955,-0.01068477,0.2824796,50.0,Sujeto1
00:02:11.760000,0.766538,0.00055196,0.001061483,0.002671867,0.008450796,3.5e-08,0.012049,0.195517,-0.01149704,0.2817722,50.0,Sujeto1
00:02:11.800000,0.7581972,0.000489628,0.000941612,0.003350257,0.01399977,7.1607e-05,0.01224847,0.2018361,-0.01175884,0.281079,50.0,Sujeto1
00:02:11.840000,0.7524364,0.000434335,0.000835277,0.005051345,0.01904961,0.000214083,0.01204907,0.2302837,-0.01161473,0.2804081,50.0,Sujeto1
00:02:11.880000,0.7473375,0.000385287,0.000740951,0.007207038,0.02406725,0.000346504,0.01152494,0.2509079,-0.01113966,0.2799939,50.0,Sujeto1
00:02:11.919000,0.7420898,0.000341777,0.000657277,0.009291834,0.02979275,0.000694388,0.01094338,0.2643245,-0.0106016,0.2798189,50.0,Sujeto1
00:02:11.960000,0.7364354,0.000303181,0.000583052,0.01181859,0.03560063,0.0008913,0.01023725,0.2799784,-0.01151541,0.2798189,50.0,Sujeto1
00:02:12,0.7281995,0.000268943,0.000517209,0.01416779,0.04409618,0.000940523,0.009454784,0.2761549,-0.01389884,0.2828883,50.0,Sujeto1
00:02:12.040000,0.7230422,0.000238572,0.000458801,0.01629959,0.0489322,0.000925382,0.008641036,0.3116544,-0.01606102,0.287582,50.0,Sujeto1
00:02:12.080000,0.7168943,0.00021163,0.00040699,0.01816535,0.05379022,0.000820881,0.007942786,0.3249483,-0.01795372,0.2933935,50.0,Sujeto1
00:02:12.120000,0.7115201,0.000187731,0.000361029,0.01990536,0.05788717,0.00072818,0.007155755,0.3429883,-0.01971763,0.299936,50.0,Sujeto1
00:02:12.160000,0.7042006,0.000166531,0.000320259,0.02154934,0.0637828,0.000645948,0.006352846,0.3418204,-0.02138281,0.3069274,50.0,Sujeto1
00:02:12.200000,0.6996033,0.000147725,0.000284093,0.0227926,0.06690022,0.000573002,0.00578716,0.3686229,-0.02264488,0.3141673,50.0,Sujeto1
00:02:12.240000,0.6916467,0.000131043,0.000252011,0.02364305,0.07378018,0.000508294,0.0053358,0.351494,-0.02351201,0.3215063,50.0,Sujeto1
00:02:12.280000,0.6883771,0.000116244,0.000223551,0.02418704,0.07644889,0.000450894,0.005061406,0.3844399,-0.0240708,0.3288302,50.0,Sujeto1
00:02:12.320000,0.6881073,0.000103117,0.000198306,0.02392345,0.07766065,0.000399975,0.00488992,0.4014366,-0.02382033,0.3360565,50.0,Sujeto1
00:02:12.360000,0.6902968,9.1472e-05,0.000175912,0.0230236,0.0770902,0.000354807,0.004741575,0.4223076,-0.02293212,0.3431233,50.0,Sujeto1
00:02:12.400000,0.6954942,8.1142e-05,0.000156046,0.02152383,0.07332343,0.000314739,0.004536475,0.4550893,-0.02144269,0.3499878,50.0,Sujeto1
00:02:12.440000,0.7026808,7.1979e-05,0.000138424,0.01966238,0.0676573,0.000279196,0.004360318,0.4808594,-0.0195904,0.3566247,50.0,Sujeto1
00:02:12.480000,0.7095069,6.3851e-05,0.000122792,0.01744195,0.06351703,0.000247667,0.004094804,0.4779576,-0.01737809,0.3630169,50.0,Sujeto1
00:02:12.520000,0.7159408,5.664e-05,0.000108926,0.01547226,0.0605807,0.000219698,0.003874698,0.4779073,-0.01541562,0.3674268,50.0,Sujeto1
00:02:12.560000,0.7215628,5.0244e-05,9.6625e-05,0.01372501,0.05923107,0.000194888,0.003658688,0.4703436,-0.01367476,0.3690785,50.0,Sujeto1
00:02:12.600000,0.7278727,4.457e-05,8.5713e-05,0.01217507,0.05727904,0.00017288,0.003476696,0.4830031,-0.0121305,0.3690785,50.0,Sujeto1
00:02:12.639000,0.7337118,3.9537e-05,7.6034e-05,0.01080016,0.05521374,0.000153357,0.003314892,0.4893857,-0.01076062,0.3689178,50.0,Sujeto1
00:02:12.680000,0.7383738,3.5072e-05,6.7447e-05,0.009580516,0.05340779,0.000136039,0.003136663,0.492898,-0.009545445,0.3686357,50.0,Sujeto1
00:02:12.720000,0.740177,3.1111e-05,5.9831e-05,0.008498606,0.0532959,0.000120676,0.003207505,0.4836298,-0.008467495,0.3682414,50.0,Sujeto1
00:02:12.760000,0.7400144,2.7598e-05,5.3074e-05,0.007538874,0.05465147,0.000107048,0.003226216,0.4719992,-0.007511276,0.3678922,50.0,Sujeto1
00:02:12.800000,0.7383437,2.4481e-05,4.7081e-05,0.006687523,0.0558823,9.4959e-05,0.003245493,0.4738728,-0.006663042,0.3678657,50.0,Sujeto1
00:02:12.840000,0.7351253,2.1717e-05,4.1764e-05,0.005932313,0.05803549,8.4236e-05,0.003191139,0.4641291,-0.005910597,0.3678657,50.0,Sujeto1
