Tiempo,Neutral,Felicidad,Tristeza,Enojo,Sorpresa,Miedo,Asco,Desprecio,Valencia,Activación,Frec Cardíaca,Sujeto
00:03:21.560000,0.3293645,0.4540178,0.09990716,0.004832027,0.000842002,0.002035276,0.01124947,0.0,0.3541107,0.5709043,68.0,Sujeto2
00:03:21.600000,0.331962,0.4544663,0.08862483,0.004286355,0.000746916,0.001805436,0.01088178,0.0,0.3658415,0.5873152,68.0,Sujeto2
00:03:21.639000,0.3356412,0.4516555,0.07861662,0.003802306,0.000662569,0.001601552,0.01065616,0.0,0.3730389,0.6057335,68.0,Sujeto2
00:03:21.680000,0.3389301,0.4486661,0.06973857,0.003372918,0.000587746,0.001494505,0.01066771,0.0,0.3789275,0.6272026,68.0,Sujeto2
00:03:21.720000,0.3422861,0.4451745,0.06186312,0.002992021,0.000521373,0.001926351,0.0105414,0.0,0.3833114,0.6475512,68.0,Sujeto2
00:03:21.760000,0.3461764,0.4403369,0.05487704,0.002654137,0.000462495,0.002736615,0.01053545,0.0,0.3854598,0.6647732,68.0,Sujeto2
00:03:21.800000,0.351262,0.4337539,0.04867987,0.00235441,0.000410267,0.003613565,0.0107354,0.0,0.385074,0.6768359,67.0,Sujeto2
00:03:21.840000,0.3551435,0.4289246,0.04318254,0.002088531,0.000363936,0.00484344,0.01125553,0.0,0.385742,0.6880643,67.0,Sujeto2
00:03:21.880000,0.3603175,0.4226238,0.03830602,0.001852677,0.000322837,0.006656637,0.01206107,0.0,0.3843178,0.6985523,67.0,Sujeto2
00:03:21.919000,0.3652383,0.4166068,0.0339802,0.001643458,0.00028638,0.008643816,0.01322294,0.0,0.3826266,0.7083791,67.0,Sujeto2
00:03:21.960000,0.3696921,0.4111965,0.03014287,0.001457865,0.00025404,0.01062014,0.0143904,0.0,0.3810536,0.7188532,67.0,Sujeto2
00:03:22,0.372917,0.407872,0.02673889,0.001293231,0.000225351,0.01258455,0.01545774,0.0,0.3811331,0.7284197,67.0,Sujeto2
00:03:22.040000,0.3750579,0.4061266,0.02371932,0.001147189,0.000199903,0.01479687,0.01645022,0.0,0.3824073,0.7372136,67.0,Sujeto2
00:03:22.080000,0.3764659,0.4054809,0.02104074,0.001017639,0.000177328,0.01702806,0.01732936,0.0,0.3844402,0.7453404,67.0,Sujeto2
00:03:22.120000,0.3766394,0.4064892,0.01866465,0.000902719,0.000157303,0.01900969,0.01795876,0.0,0.3874795,0.7528836,67.0,Sujeto2
00:03:22.160000,0.3767202,0.4077171,0.01655689,0.000800777,0.000139539,0.02032241,0.01847709,0.0,0.3873947,0.7578085,67.0,Sujeto2
00:03:22.200000,0.3763115,0.4095788,0.01468715,0.000710346,0.000123781,0.02127676,0.01870124,0.0,0.3883021,0.7593105,67.0,Sujeto2
00:03:22.240000,0.3754886,0.4118953,0.01302855,0.000630128,0.000109803,0.02161379,0.01883614,0.0,0.3902816,0.7593105,67.0,Sujeto2
00:03:22.280000,0.3754475,0.413593,0.01155726,0.000558969,9.7403e-05,0.02194895,0.01906296,0.0,0.3916441,0.7588947,67.0,Sujeto2
00:03:22.320000,0.3755872,0.4155855,0.01025212,0.000495846,8.6403e-05,0.02187954,0.01950358,0.0,0.393706,0.7581974,67.0,Sujeto2
00:03:22.360000,0.3765576,0.4166629,0.009094371,0.000439851,7.6646e-05,0.02178056,0.02002555,0.0,0.3948823,0.7573409,67.0,Sujeto2
00:03:22.400000,0.3778123,0.4171542,0.00806736,0.000390179,6.799e-05,0.02146047,0.0207973,0.0,0.3956937,0.7562314,67.0,Sujeto2
00:03:22.440000,0.3794804,0.4172546,0.007156328,0.000346117,6.0312e-05,0.02070941,0.02107884,0.0,0.3961757,0.7551428,67.0,Sujeto2
00:03:22.480000,0.3812683,0.4174632,0.006348177,0.000307031,5.3501e-05,0.01980545,0.02104605,0.0,0.3964172,0.7542491,67.0,Sujeto2
00:03:22.520000,0.382084,0.4191372,0.005631289,0.000272358,4.746e-05,0.01878647,0.0209523,0.0,0.3981849,0.7533436,67.0,Sujeto2
00:03:22.560000,0.3835154,0.4187969,0.004995358,0.000241601,4.21e-05,0.01766675,0.02082268,0.0,0.3979743,0.7522933,67.0,Sujeto2
00:03:22.600000,0.3848993,0.4177475,0.004973913,0.000214318,3.7346e-05,0.01606195,0.02072112,0.0,0.3970264,0.751449,67.0,Sujeto2
00:03:22.639000,0.3868041,0.4152984,0.007577547,0.000190115,3.3128e-05,0.01459196,0.0203626,0.0,0.3949358,0.7508625,67.0,Sujeto2
00:03:22.680000,0.3886431,0.4124438,0.01151728,0.000168646,2.9387e-05,0.01294412,0.01994002,0.0,0.3925038,0.7503921,67.0,Sujeto2
00:03:22.720000,0.3908705,0.4086295,0.01674515,0.000149601,2.6069e-05,0.01148236,0.01955047,0.0,0.389079,0.7501524,67.0,Sujeto2
00:03:22.760000,0.3932532,0.4046102,0.02138443,0.000132707,2.3125e-05,0.01018568,0.01924714,0.0,0.3832257,0.7501271,67.0,Sujeto2
00:03:22.800000,0.3962668,0.3995205,0.02633976,0.000117721,2.0513e-05,0.00903543,0.01907748,0.0,0.3731807,0.7500431,67.0,Sujeto2
00:03:22.840000,0.4001174,0.3929984,0.03165686,0.000104427,1.8197e-05,0.008015076,0.01898355,0.0,0.3613415,0.7500079,67.0,Sujeto2
00:03:22.880000,0.4047296,0.3856356,0.03869353,9.2634e-05,1.6142e-05,0.007109948,0.01878654,0.0,0.3469421,0.7500079,67.0,Sujeto2
00:03:22.919000,0.4107673,0.3765023,0.0474947,8.2173e-05,1.4319e-05,0.006307037,0.01845122,0.0,0.3290076,0.7500079,67.0,Sujeto2
00:03:22.960000,0.4174564,0.3662709,0.05846285,7.2893e-05,1.2702e-05,0.005594793,0.0181723,0.0,0.3078081,0.7494801,67.0,Sujeto2
00:03:23,0.4263445,0.3527591,0.0716266,6.4662e-05,1.1268e-05,0.004962984,0.01772352,0.0,0.2811325,0.748491,67.0,Sujeto2
00:03:23.040000,0.4361769,0.3355849,0.0881776,5.7359e-05,9.995e-06,0.004402523,0.01709672,0.0,0.2474073,0.7470968,67.0,Sujeto2
00:03:23.080000,0.4451877,0.3152727,0.1054952,5.0882e-05,8.866e-06,0.003905354,0.01622699,0.0,0.2097774,0.7442616,67.0,Sujeto2
00:03:23.120000,0.452742,0.2928726,0.1245546,4.5136e-05,7.865e-06,0.00346433,0.0152435,0.0,0.1683181,0.7400314,67.0,Sujeto2
00:03:23.160000,0.4604425,0.2692861,0.1439054,4.0039e-05,6.977e-06,0.003073109,0.01416477,0.0,0.1253807,0.7346499,67.0,Sujeto2
00:03:23.200000,0.4684627,0.2453315,0.1620843,3.5517e-05,6.189e-06,0.002726069,0.01308158,0.0,0.0832472,0.7281996,67.0,Sujeto2
00:03:23.240000,0.4761753,0.221482,0.1829288,3.1506e-05,5.49e-06,0.002418219,0.01200337,0.0,0.03855322,0.7207583,67.0,Sujeto2
00:03:23.280000,0.4817925,0.1983394,0.2069454,2.7948e-05,4.87e-06,0.002145134,0.01094603,0.0,-0.008606017,0.7124004,67.0,Sujeto2
00:03:23.320000,0.4852156,0.1760248,0.2346475,2.4792e-05,4.32e-06,0.001902888,0.009986038,0.0,-0.05862267,0.7031958,66.0,Sujeto2
00:03:23.360000,0.4878927,0.1561466,0.2605037,2.1993e-05,3.832e-06,0.001687998,0.009159882,0.0,-0.1043571,0.6933604,66.0,Sujeto2
00:03:23.400000,0.4897481,0.1385133,0.2868358,1.9509e-05,3.7405e-05,0.001497376,0.008394136,0.0,-0.1483225,0.6832284,66.0,Sujeto2
00:03:23.440000,0.4898338,0.1228712,0.3146101,1.7306e-05,3.3181e-05,0.00132828,0.007743901,0.0,-0.1917389,0.6725978,66.0,Sujeto2
00:03:23.480000,0.4893784,0.1089956,0.3402003,1.5352e-05,2.9434e-05,0.00117828,0.007183411,0.0,-0.2312047,0.6619817,66.0,Sujeto2
00:03:23.520000,0.4889593,0.09668694,0.3625123,1.3618e-05,2.611e-05,0.001045219,0.006705949,0.0,-0.2658253,0.651574,66.0,Sujeto2
00:03:23.560000,0.4885854,0.08576827,0.3808849,1.208e-05,2.3161e-05,0.000927184,0.006208584,0.0,-0.2951167,0.641438,66.0,Sujeto2
00:03:23.600000,0.489689,0.07608262,0.3927497,1.0716e-05,2.0546e-05,0.000822479,0.005725113,0.0,-0.3166671,0.631628,66.0,Sujeto2
00:03:23.639000,0.4920535,0.06749077,0.3982372,9.506e-06,6.8868e-05,0.000729598,0.005247925,0.0,-0.3307464,0.6222838,66.0,Sujeto2
00:03:23.680000,0.4953998,0.05986915,0.3982191,8.432e-06,0.000324929,0.000647206,0.004756041,0.0,-0.3383499,0.6133832,66.0,Sujeto2
00:03:23.720000,0.4992565,0.05310823,0.3952069,7.48e-06,0.000633388,0.000574118,0.004255145,0.0,-0.3420987,0.6049055,66.0,Sujeto2
00:03:23.760000,0.5039765,0.04711082,0.3878539,6.635e-06,0.001064932,0.000509284,0.003774619,0.0,-0.3407431,0.5968305,66.0,Sujeto2
00:03:23.800000,0.5085916,0.04179068,0.3800766,5.886e-06,0.001512319,0.000451771,0.003348358,0.0,-0.3382859,0.5891394,66.0,Sujeto2
00:03:23.840000,0.5131179,0.03707134,0.3723126,5.221e-06,0.002612342,0.000400754,0.002970234,0.0,-0.3352413,0.5818139,66.0,Sujeto2
00:03:23.880000,0.5177413,0.03288494,0.3646489,4.632e-06,0.004863954,0.000355497,0.002634811,0.0,-0.331764,0.5748369,66.0,Sujeto2
00:03:23.919000,0.5222666,0.02917131,0.3575695,4.109e-06,0.007997185,0.000315352,0.002337268,0.0,-0.3283982,0.5681917,66.0,Sujeto2
00:03:24.040000,0.5329804,0.02036255,0.2910171,0.006026192,0.07294267,0.000220126,0.009165279,0.0,-0.2706545,0.549124,66.0,Sujeto2
00:03:24.080000,0.54318,0.01806305,0.2883206,0.005345665,0.06934793,0.000195268,0.008130261,0.0,-0.2702576,0.5430235,66.0,Sujeto2
00:03:24.120000,0.5541887,0.01602322,0.2822363,0.004741989,0.06648915,0.000173217,0.007212125,0.0,-0.2662131,0.5370463,66.0,Sujeto2
00:03:24.160000,0.563429,0.01421375,0.2765262,0.004206485,0.06471369,0.000153655,0.006397673,0.0,-0.2623124,0.53119,67.0,Sujeto2
00:03:24.200000,0.5739587,0.01260862,0.268897,0.003731454,0.06471369,0.000136303,0.005675196,0.0,-0.2562884,0.5254522,67.0,Sujeto2
00:03:24.240000,0.5848364,0.01118475,0.2603509,0.003310068,0.06427206,0.000120911,0.005034307,0.0,-0.2491662,0.5198304,67.0,Sujeto2
00:03:24.280000,0.5957069,0.009921676,0.2521968,0.002936268,0.06308263,0.000107257,0.004465791,0.0,-0.2422751,0.5143223,67.0,Sujeto2
00:03:24.320000,0.6061698,0.008801239,0.2451597,0.002604681,0.06115027,9.5144e-05,0.003961478,0.0,-0.2363585,0.5089257,67.0,Sujeto2
00:03:24.360000,0.6170489,0.007807331,0.2363595,0.002310539,0.05849793,8.44e-05,0.003514115,0.0,-0.2285521,0.5036381,67.0,Sujeto2
00:03:24.400000,0.6279873,0.006925664,0.2261814,0.002049614,0.05588783,7.4869e-05,0.003117273,0.0,-0.2192558,0.4984576,67.0,Sujeto2
00:03:24.440000,0.6386769,0.006143562,0.2159793,0.001818155,0.0528777,6.6414e-05,0.002765245,0.0,-0.2098357,0.4933818,67.0,Sujeto2
